respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary,delta_commute_minutes,avg_commute_minutes,congestion_ratio_morning,congestion_ratio_evening,overall_congestion_ratio,delay_minus_wait,risk_aversion_index,comfort_preference_index,efficiency_orientation_index,information_dependency_index,target_reroute_high,target_low_delay_tolerance,q5_route_type_1,q5_route_type_2,q5_route_type_3,q5_route_type_<NA>,q25_home_location_1,q25_home_location_2,q25_home_location_3,q25_home_location_4,q25_home_location_<NA>,q26_work_location_1,q26_work_location_2,q26_work_location_3,q26_work_location_4,q26_work_location_<NA>
1355,2023-04-23 10:21:15,725秒,样本服务,,27.186.205.248(河北-保定),30,40,2,10,20,5,3,4,5,0,1,0,0,1,0,0,1,0,0,3,5,3,2,2,3,1,5,5,3,15,4,5,4,5,5,5,3,2,4,5,4,3,3,4,5,4,5,1,5,20,4,3,2,2,5,4,2,29,1,4,1,5,1,2,4,308,725.0,3,1,10,35.0,0.3333333333333333,0.5,0.42857142857142855,-5,,0.625,0.75,0.6875,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False
180,2023-04-18 17:45:31,412秒,样本服务,,223.104.3.203(北京-北京),50,63,2,22,27,5,4,4,3,0,1,0,0,0,0,0,1,0,0,1,4,2,2,5,5,4,4,5,4,15,4,2,4,5,5,4,5,4,3,4,5,4,5,4,5,4,3,2,5,15,3,5,4,4,5,4,2,29,1,5,1,6,1,4,3,376,412.0,2,1,13,56.5,0.44,0.42857142857142855,0.4336283185840708,0,,0.75,0.625,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
373,2023-04-19 10:17:38,596秒,样本服务,,36.133.195.82(北京-北京),40,60,2,15,20,5,5,4,4,0,1,0,0,1,0,0,1,0,0,2,4,3,3,4,4,5,5,4,4,10,5,4,2,5,4,3,4,5,4,4,4,4,5,4,4,5,4,1,5,6,5,4,3,4,3,5,2,28,1,6,1,6,1,4,4,335,596.0,3,1,20,50.0,0.375,0.3333333333333333,0.35,4,,1.0,0.7916666666666667,0.5625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1167,2023-04-22 09:43:35,372秒,样本服务,,36.113.35.39(江苏-南京),19,11,2,8,4,4,4,5,4,0,1,0,0,0,0,0,1,0,0,2,4,5,3,4,5,5,5,3,3,10,5,5,3,4,4,5,3,2,4,4,4,3,5,4,5,3,5,1,5,11,3,3,4,3,5,5,1,30,1,5,1,5,1,4,4,246,372.0,2,1,-8,15.0,0.42105263157894735,0.36363636363636365,0.4,-1,,0.625,0.7916666666666667,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
919,2023-04-21 10:06:05,353秒,样本服务,,122.188.247.34(湖北-随州),25,35,3,3,10,2,3,2,4,0,1,0,0,0,0,0,1,0,0,3,3,2,2,3,4,2,4,3,3,30,4,3,4,4,5,3,4,4,2,2,3,4,4,4,3,4,3,2,4,30,3,4,3,4,4,3,1,31,1,4,1,6,1,4,4,290,353.0,2,1,10,30.0,0.12,0.2857142857142857,0.21666666666666667,0,,0.75,0.375,0.375,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1261,2023-04-22 10:12:35,1689秒,样本服务,,223.88.62.64(河南-郑州),30,36,2,8,9,5,4,3,4,1,1,0,0,1,0,0,0,0,0,2,4,3,3,3,4,5,4,5,4,7,4,4,4,5,5,5,4,5,4,4,5,5,4,5,4,4,4,2,4,7,4,5,3,4,5,5,2,30,1,6,2,6,1,3,4,287,1689.0,3,1,6,33.0,0.26666666666666666,0.25,0.25757575757575757,0,,0.875,0.8166666666666667,0.5625,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
660,2023-04-20 10:14:17,478秒,样本服务,,110.240.176.124(河北-石家庄),26,38,2,15,20,5,4,3,5,0,1,0,0,1,0,0,1,0,0,2,4,4,2,5,1,2,4,2,2,30,4,5,3,4,3,3,5,4,2,3,4,4,2,2,3,1,4,3,4,30,2,1,3,1,4,5,1,38,1,2,1,4,1,4,4,321,478.0,3,1,12,32.0,0.5769230769230769,0.5263157894736842,0.546875,0,,0.75,0.375,0.5625,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7,2023-04-17 16:20:06,326秒,样本服务,,117.13.20.67(天津-天津),37,39,2,19,14,5,4,4,3,1,1,0,0,0,0,0,1,0,0,5,4,3,2,3,4,5,5,4,3,18,5,4,2,4,5,4,4,5,5,4,5,4,3,4,4,3,4,2,5,21,3,3,4,4,2,5,1,46,1,3,1,4,1,2,3,342,326.0,3,1,2,38.0,0.5135135135135135,0.358974358974359,0.4342105263157895,-3,,1.0,0.85,0.5625,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
826,2023-04-21 09:54:28,405秒,样本服务,,39.144.137.90(四川-成都),40,50,2,10,20,4,3,3,4,0,1,0,0,0,0,0,0,0,0,3,3,2,2,3,4,3,2,4,3,40,5,3,4,4,4,5,4,5,3,3,4,3,4,5,3,3,5,1,5,40,4,3,2,4,4,5,2,24,1,3,1,5,1,4,4,361,405.0,1,1,10,45.0,0.25,0.4,0.3333333333333333,0,,0.625,0.4166666666666667,0.3125,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
227,2023-04-18 17:55:39,333秒,样本服务,,183.210.24.106(江苏-盐城),40,51,2,10,21,5,4,4,5,1,1,1,0,1,0,1,1,0,0,5,5,1,1,2,5,5,4,5,5,31,5,5,3,5,4,3,5,5,5,1,5,5,5,5,5,4,3,1,5,20,5,5,4,4,5,5,2,40,1,6,1,5,1,4,4,373,333.0,6,1,11,45.5,0.25,0.4117647058823529,0.34065934065934067,11,,0.875,0.7416666666666667,0.875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
827,2023-04-21 09:54:29,365秒,样本服务,,27.192.161.105(山东-潍坊),25,25,2,5,6,4,4,5,4,0,1,0,0,1,0,0,0,0,0,5,5,2,2,2,4,4,4,5,4,6,4,4,2,4,5,4,5,2,5,4,5,4,4,4,5,4,5,1,5,5,4,5,4,5,5,4,2,28,1,5,1,5,1,4,4,254,365.0,2,1,0,25.0,0.2,0.24,0.22,1,,0.5,0.95,0.625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1475,2023-04-24 11:00:22,386秒,样本服务,,112.224.155.252(山东-未知),16,19,3,24,21,4,4,3,4,1,1,0,0,0,0,0,0,0,0,3,4,2,2,2,4,4,3,3,3,25,5,5,3,3,3,3,4,4,3,3,4,3,4,3,4,3,4,3,4,16,4,3,4,5,5,4,2,30,1,3,2,4,1,3,3,288,386.0,2,1,3,17.5,1.5,1.105263157894737,1.2857142857142858,9,,0.625,0.5416666666666666,0.5,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
149,2023-04-18 10:43:48,765秒,样本服务,,183.197.235.251(河北-沧州),37,46,2,12,20,4,3,4,3,1,1,0,0,1,1,0,1,0,0,1,4,4,3,2,4,3,3,4,5,5,4,2,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4,2,4,11,3,3,4,4,4,4,2,29,1,6,1,4,1,4,3,302,765.0,5,1,9,41.5,0.32432432432432434,0.43478260869565216,0.3855421686746988,-6,,0.75,0.8333333333333333,0.6875,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1213,2023-04-22 09:51:19,501秒,样本服务,,175.3.127.131(湖南-怀化),50,30,2,20,10,5,5,4,5,1,0,0,0,1,0,0,0,0,0,1,5,3,3,5,5,5,4,5,5,15,5,5,5,5,4,5,5,4,5,5,4,4,5,4,4,4,5,2,5,15,5,4,5,5,5,5,1,30,1,5,2,4,1,3,3,345,501.0,2,1,-20,40.0,0.4,0.3333333333333333,0.375,0,,0.75,0.875,0.625,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1081,2023-04-21 17:20:24,425秒,样本服务,,124.160.160.69(浙江-杭州),12,10,2,10,12,4,5,4,4,1,1,0,0,0,0,0,0,0,0,5,4,4,2,3,4,5,4,4,5,30,4,4,3,4,4,3,4,5,4,4,3,4,5,4,3,4,5,2,4,20,4,5,4,4,5,5,2,40,1,6,2,6,1,3,4,288,425.0,2,1,-2,11.0,0.8333333333333334,1.2,1.0,10,,0.875,0.625,0.5,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1142,2023-04-22 09:39:42,331秒,样本服务,,120.208.156.23(山西-晋城),58,32,1,68,48,5,2,4,3,0,1,0,0,1,0,1,0,0,0,3,5,2,4,3,5,2,4,3,5,41,2,3,2,3,4,2,4,2,4,2,4,1,2,3,2,4,2,4,2,38,4,2,5,4,3,4,1,31,1,7,1,5,1,4,4,439,331.0,3,1,-26,45.0,1.1724137931034482,1.5,1.288888888888889,3,,0.5,0.5333333333333333,0.6875,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
22,2023-04-17 16:23:24,463秒,样本服务,,183.218.149.245(江西-南昌),50,52,2,15,22,4,4,5,4,1,1,0,0,1,0,0,1,0,0,1,4,2,3,4,5,3,3,3,5,13,5,3,5,5,4,3,4,4,4,4,3,4,3,3,4,3,4,2,4,11,2,2,3,3,2,3,1,25,1,4,1,5,1,4,4,325,463.0,4,1,2,51.0,0.3,0.4230769230769231,0.3627450980392157,2,,0.625,0.7666666666666666,0.625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1163,2023-04-22 09:42:41,696秒,样本服务,,111.47.182.242(湖北-黄冈),40,30,2,15,10,5,4,3,3,1,1,1,1,0,0,1,1,0,0,5,5,1,1,3,4,4,4,3,5,40,5,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,4,1,4,50,4,4,3,4,3,5,2,30,1,4,2,5,1,4,4,354,696.0,6,1,-10,35.0,0.375,0.3333333333333333,0.35714285714285715,-10,,0.75,0.5416666666666667,0.875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
661,2023-04-20 10:14:42,852秒,样本服务,,39.77.103.85(山东-青岛),20,30,2,10,15,4,3,3,2,0,1,0,0,0,0,0,1,0,0,5,4,4,3,3,5,4,3,3,4,20,4,3,4,4,3,4,5,5,3,2,3,4,4,3,3,2,3,2,5,20,2,2,4,4,3,5,1,30,1,4,1,5,1,4,4,278,852.0,2,1,10,25.0,0.5,0.5,0.5,0,,0.75,0.5833333333333334,0.5,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
323,2023-04-19 10:08:55,351秒,样本服务,,39.144.50.26(河北-石家庄),20,30,2,5,10,4,4,5,4,1,1,0,0,1,0,0,0,0,0,5,5,2,2,3,4,4,5,5,4,10,4,5,3,4,4,4,5,3,4,3,4,4,4,4,4,4,3,1,5,6,4,4,3,5,5,5,2,23,1,5,1,5,1,4,4,255,351.0,3,1,10,25.0,0.25,0.3333333333333333,0.3,4,,0.75,0.7916666666666667,0.6875,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
886,2023-04-21 10:01:16,439秒,样本服务,,117.136.33.92(广东-东莞),30,40,2,15,21,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1,5,3,2,3,5,3,3,5,4,20,5,5,3,4,4,4,4,4,5,4,3,3,3,5,5,3,3,4,2,20,4,4,3,3,3,5,2,28,1,6,1,6,1,4,4,322,439.0,2,1,10,35.0,0.5,0.525,0.5142857142857142,0,,0.625,0.8333333333333334,0.625,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
399,2023-04-19 15:19:38,328秒,样本服务,,39.144.181.240(河南-南阳),20,21,2,46,47,4,5,3,4,1,1,0,1,0,0,1,1,0,0,2,4,2,3,4,4,3,4,3,4,23,4,4,2,3,4,4,3,4,2,4,3,4,4,4,4,4,3,2,4,27,4,5,3,4,3,4,1,31,1,3,2,5,1,4,4,353,328.0,5,1,1,20.5,2.0,2.0,2.0,-4,,0.75,0.43333333333333335,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1083,2023-04-21 17:20:45,375秒,样本服务,,117.162.73.126(江西-吉安),50,35,2,15,7,5,3,4,5,1,1,0,0,0,0,0,1,0,0,1,4,2,2,4,5,5,4,4,4,13,5,5,3,5,5,3,5,5,3,5,5,5,5,5,5,4,5,1,4,24,5,5,4,3,3,5,2,27,1,4,1,5,1,4,4,332,375.0,3,1,-15,42.5,0.3,0.2,0.25882352941176473,-11,,0.875,0.6416666666666666,0.5625,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
367,2023-04-19 10:14:05,667秒,样本服务,,58.33.158.229(上海-上海),45,50,2,15,20,4,4,5,4,1,1,1,0,0,0,0,0,0,0,5,4,2,2,2,4,5,3,5,4,25,3,5,4,4,5,4,5,2,4,4,5,4,4,4,4,3,4,2,4,20,5,4,4,4,5,4,2,33,1,5,1,5,1,3,4,358,667.0,3,1,5,47.5,0.3333333333333333,0.4,0.3684210526315789,5,,0.375,0.6666666666666666,0.5625,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
674,2023-04-20 10:17:36,682秒,样本服务,,222.89.15.47(河南-信阳),40,40,3,10,10,5,4,3,4,0,0,0,0,1,0,1,1,0,0,3,2,3,4,2,4,3,5,4,5,20,5,4,3,4,5,3,5,5,3,4,4,5,4,4,5,5,4,2,4,20,4,5,3,4,4,5,1,30,1,3,1,3,1,3,4,323,682.0,3,1,0,40.0,0.25,0.25,0.25,0,,1.0,0.5833333333333334,0.3125,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1089,2023-04-21 17:21:13,686秒,样本服务,,117.136.47.119(河北-沧州),50,50,2,20,30,5,3,4,4,1,1,1,1,0,0,1,1,0,0,5,4,2,2,2,5,5,4,3,4,10,5,4,3,5,5,4,4,4,3,4,4,5,4,4,5,5,4,3,4,10,5,4,3,3,4,5,2,28,1,3,1,5,1,4,4,350,686.0,6,1,0,50.0,0.4,0.6,0.5,0,,0.75,0.6666666666666667,0.75,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
563,2023-04-20 09:54:46,614秒,样本服务,,113.73.16.145(广东-中山),20,25,3,10,3,4,3,4,2,0,1,0,0,1,0,0,1,0,0,1,5,1,3,2,5,4,3,3,4,15,5,3,4,5,4,3,4,4,5,4,4,5,5,5,5,5,3,2,4,10,3,2,2,1,4,5,1,44,1,4,1,4,1,3,3,268,614.0,3,1,5,22.5,0.5,0.12,0.28888888888888886,5,,0.625,0.875,0.6875,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
89,2023-04-18 10:35:42,517秒,样本服务,,202.113.13.58(天津-天津),42,31,2,12,4,3,2,3,3,1,0,0,0,0,0,0,0,0,0,1,4,2,2,2,3,2,2,3,3,12,4,4,3,4,3,3,4,4,3,3,3,4,4,4,3,4,4,2,4,12,3,3,4,4,4,4,2,32,1,5,2,5,1,4,4,270,517.0,1,1,-11,36.5,0.2857142857142857,0.12903225806451613,0.2191780821917808,0,,0.5,0.65,0.4375,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1101,2023-04-21 17:22:58,1137秒,样本服务,,42.4.210.181(辽宁-盘锦),44,35,1,53,35,4,5,4,2,0,1,0,0,1,0,0,0,0,0,2,2,2,3,4,2,2,3,2,2,41,4,5,4,4,5,4,3,5,5,3,4,4,5,4,5,4,4,2,5,30,4,3,2,2,3,4,2,51,1,2,2,5,1,4,4,425,1137.0,2,1,-9,39.5,1.2045454545454546,1.0,1.1139240506329113,11,,0.75,0.6583333333333333,0.25,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
190,2023-04-18 17:48:48,773秒,样本服务,,223.104.63.188(广东-深圳),25,20,3,15,10,5,5,5,4,0,1,0,0,0,0,0,0,0,0,5,5,1,1,5,5,5,1,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,4,1,5,30,3,3,2,2,4,5,1,28,1,6,1,5,1,4,4,291,773.0,1,1,-5,22.5,0.6,0.5,0.5555555555555556,-25,,0.0,0.9583333333333333,0.5625,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1172,2023-04-22 09:44:34,489秒,样本服务,,120.231.236.163(广东-深圳),34,23,2,16,8,4,3,4,3,0,1,0,0,0,0,0,1,0,0,1,4,2,2,3,4,3,4,3,3,21,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,4,2,4,23,4,3,3,2,4,4,1,29,1,2,1,5,2,1,4,288,489.0,2,1,-11,28.5,0.47058823529411764,0.34782608695652173,0.42105263157894735,-2,,0.625,0.7,0.5,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False
71,2023-04-18 10:30:46,506秒,样本服务,,123.135.105.58(山东-泰安),36,36,2,6,17,5,4,4,4,0,1,0,0,0,0,0,0,0,0,5,5,4,4,4,5,3,5,5,5,22,5,5,4,4,4,4,4,5,5,3,3,3,3,4,4,4,4,1,5,20,4,4,3,3,3,5,2,29,1,3,1,5,1,4,2,321,506.0,1,1,0,36.0,0.16666666666666666,0.4722222222222222,0.3194444444444444,2,,1.0,0.8166666666666667,0.5625,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1184,2023-04-22 09:46:39,1194秒,样本服务,,120.239.20.252(广东-汕头),17,23,2,9,14,4,5,3,4,1,1,1,0,0,0,0,0,0,0,3,4,3,3,2,4,5,3,5,4,5,5,4,3,4,5,4,3,3,5,4,2,4,5,4,5,4,2,1,4,8,5,3,5,4,4,3,2,29,1,4,1,5,1,4,4,251,1194.0,3,1,6,20.0,0.5294117647058824,0.6086956521739131,0.575,-3,,0.5,0.9583333333333333,0.5625,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
892,2023-04-21 10:02:32,485秒,样本服务,,223.91.14.211(河南-周口),38,22,2,19,38,4,5,3,3,1,1,1,0,0,0,1,0,0,0,3,4,3,2,3,4,3,4,3,2,9,4,2,4,4,5,4,3,4,3,4,4,5,3,4,3,4,3,2,5,38,3,2,4,3,3,4,2,28,1,2,1,5,1,3,4,326,485.0,4,1,-16,30.0,0.5,1.7272727272727273,0.95,-29,,0.75,0.675,0.625,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
670,2023-04-20 10:16:20,538秒,样本服务,,211.138.116.46(浙江-宁波),32,24,2,10,4,4,4,5,4,1,1,0,1,0,0,0,0,0,0,3,2,2,1,2,2,2,4,2,1,20,4,3,4,4,5,4,4,5,3,4,4,5,4,4,5,4,2,1,4,20,2,4,5,4,3,4,1,35,1,4,2,5,1,4,4,277,538.0,3,1,-8,28.0,0.3125,0.16666666666666666,0.25,0,,0.875,0.5833333333333334,0.3125,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
725,2023-04-20 15:41:47,322秒,样本服务,,111.42.238.130(黑龙江-齐齐哈尔),10,10,3,5,5,4,3,4,5,1,1,0,0,0,0,0,1,0,0,1,4,4,4,3,4,4,5,3,4,8,4,5,2,4,3,3,3,4,2,4,4,5,3,3,3,4,5,2,5,9,3,2,2,3,4,5,1,38,1,2,2,4,1,4,4,225,322.0,3,1,0,10.0,0.5,0.5,0.5,-1,,0.875,0.5583333333333333,0.5625,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
313,2023-04-19 10:08:06,429秒,样本服务,,115.53.64.160(河南-许昌),15,15,2,23,20,4,5,4,3,1,1,0,0,1,0,0,0,0,0,1,2,3,3,2,2,2,4,4,3,28,4,5,4,4,4,4,3,2,5,4,4,4,5,4,5,3,3,2,5,30,2,1,4,3,4,5,2,30,1,3,1,4,1,4,2,297,429.0,3,1,0,15.0,1.5333333333333334,1.3333333333333333,1.4333333333333333,-2,,0.5,0.7666666666666666,0.3125,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1152,2023-04-22 09:41:21,301秒,样本服务,,140.75.192.65(山东-烟台),41,35,2,46,10,4,3,4,4,1,1,0,0,0,0,0,0,0,0,3,4,3,4,4,3,4,3,2,4,35,4,4,2,4,5,4,4,5,4,4,3,4,4,3,3,4,4,2,4,23,3,4,4,4,5,5,2,42,1,4,1,4,1,4,4,376,301.0,2,1,-6,38.0,1.1219512195121952,0.2857142857142857,0.7368421052631579,12,,0.75,0.5833333333333333,0.5,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
545,2023-04-20 09:51:50,315秒,样本服务,,14.18.122.182(广东-广州),37,43,1,21,24,4,5,4,5,1,1,1,1,1,1,1,1,0,0,3,4,3,4,5,4,5,4,5,4,17,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2,5,20,4,5,4,5,4,5,1,37,1,5,1,5,1,2,4,368,315.0,8,1,6,40.0,0.5675675675675675,0.5581395348837209,0.5625,-3,,0.75,0.8583333333333334,0.875,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1144,2023-04-22 09:39:47,378秒,样本服务,,1.203.160.197(北京-北京),40,30,3,15,5,4,3,2,3,1,1,0,0,0,0,0,1,0,0,1,5,2,2,3,5,4,4,3,4,20,5,3,2,4,4,5,4,3,4,3,3,4,4,4,4,3,4,2,5,20,3,3,2,2,4,5,1,33,1,5,1,6,1,4,4,298,378.0,3,1,-10,35.0,0.375,0.16666666666666666,0.2857142857142857,0,,0.625,0.7083333333333334,0.6875,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1219,2023-04-22 09:52:45,338秒,样本服务,,36.161.128.89(安徽-淮北),21,25,2,37,37,4,5,3,4,1,1,0,1,0,0,0,0,0,0,3,4,5,3,5,4,5,4,5,4,17,4,4,3,4,5,4,5,4,5,4,4,4,5,4,5,4,5,1,4,10,4,5,3,4,5,4,2,22,1,2,1,4,1,3,3,329,338.0,3,1,4,23.0,1.7619047619047619,1.48,1.608695652173913,7,,0.75,0.8583333333333334,0.5625,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
544,2023-04-20 09:51:27,418秒,样本服务,,36.1.75.66(海南-海口),30,18,3,14,5,4,4,5,4,1,1,0,0,1,0,1,0,0,0,5,4,2,2,4,4,5,5,5,4,15,4,4,3,4,5,4,5,3,4,2,3,4,5,4,5,4,5,2,4,15,4,3,4,5,5,5,1,60,1,3,4,4,1,4,4,311,418.0,4,1,-12,24.0,0.4666666666666667,0.2777777777777778,0.3958333333333333,0,,0.75,0.75,0.625,1,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False
381,2023-04-19 10:23:34,1393秒,样本服务,,122.228.22.168(浙江-温州),31,44,1,41,39,5,3,4,4,1,1,1,0,0,0,0,0,0,0,3,5,3,4,3,5,2,3,2,5,26,3,5,3,4,3,3,4,3,3,1,4,3,5,3,4,1,3,1,5,25,5,2,4,3,5,2,2,30,1,7,1,5,1,4,4,368,1393.0,3,1,13,37.5,1.3225806451612903,0.8863636363636364,1.0666666666666667,1,,0.5,0.5333333333333333,0.6875,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
761,2023-04-20 15:50:33,484秒,样本服务,,123.232.8.66(山东-济南),30,35,2,10,15,5,4,5,5,1,1,0,0,1,0,0,0,0,0,3,5,1,1,1,5,5,4,4,5,30,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,4,2,5,30,5,5,4,4,4,5,1,38,1,5,1,6,1,4,3,352,484.0,3,1,5,32.5,0.3333333333333333,0.42857142857142855,0.38461538461538464,0,,0.875,0.625,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1179,2023-04-22 09:45:25,308秒,样本服务,,42.84.232.77(辽宁-大连),25,30,2,10,15,4,5,4,3,0,1,0,0,0,0,0,0,0,0,5,4,2,3,3,4,5,3,5,4,15,4,5,4,3,5,4,5,4,5,5,3,5,2,5,4,5,4,1,5,15,4,5,3,3,3,4,2,32,2,3,3,5,2,4,4,293,308.0,1,1,5,27.5,0.4,0.5,0.45454545454545453,0,,0.625,0.875,0.4375,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
513,2023-04-19 15:44:40,1031秒,样本服务,,27.23.169.58(湖北-黄冈),10,10,2,4,5,4,3,5,5,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,5,5,5,4,5,20,4,5,5,5,5,5,4,2,4,4,4,4,5,5,5,4,4,2,4,20,3,3,4,4,5,5,2,32,1,6,1,5,1,4,4,255,1031.0,1,1,0,10.0,0.4,0.5,0.45,0,,0.625,0.7083333333333334,0.4375,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1341,2023-04-23 10:19:51,889秒,样本服务,,112.97.192.7(广东-东莞),34,18,2,21,13,5,4,2,3,1,1,0,0,0,0,0,1,0,0,1,3,2,1,3,5,3,4,5,5,38,3,3,2,4,3,4,5,4,4,4,4,4,4,2,3,3,2,1,4,28,4,2,3,1,2,5,2,45,1,2,5,2,1,3,4,324,889.0,3,1,-16,26.0,0.6176470588235294,0.7222222222222222,0.6538461538461539,10,,0.75,0.5583333333333333,0.4375,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1377,2023-04-23 10:24:57,324秒,样本服务,,183.39.164.123(广东-深圳),21,31,2,30,43,5,4,4,3,1,1,0,0,0,0,0,1,0,0,5,5,3,2,1,5,3,5,4,4,20,4,5,4,5,4,3,4,3,4,4,5,5,4,3,4,4,2,1,4,20,5,4,3,2,3,4,2,33,1,6,1,5,1,4,4,341,324.0,3,1,10,26.0,1.4285714285714286,1.3870967741935485,1.4038461538461537,0,,0.75,0.7083333333333334,0.6875,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
495,2023-04-19 15:39:41,769秒,样本服务,,117.140.97.29(广西-玉林),33,42,2,7,13,3,5,3,4,1,1,0,0,0,0,0,1,0,0,2,3,4,3,2,3,4,3,5,4,10,4,5,3,3,4,3,5,3,4,4,3,4,5,4,3,4,3,2,4,10,4,5,3,2,4,5,2,31,1,3,1,4,1,4,3,287,769.0,3,1,9,37.5,0.21212121212121213,0.30952380952380953,0.26666666666666666,0,,0.5,0.7916666666666667,0.4375,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1397,2023-04-23 10:28:19,701秒,样本服务,,36.138.65.56(北京-北京),12,8,2,8,12,4,4,5,5,1,1,0,0,0,0,0,1,0,0,3,4,3,4,3,4,4,5,5,5,6,5,4,4,4,3,5,5,5,5,5,3,3,3,5,5,3,4,1,5,6,5,5,4,5,3,5,1,26,1,3,2,5,1,3,4,239,701.0,3,1,-4,10.0,0.6666666666666666,1.5,1.0,0,,1.0,0.95,0.5625,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
