respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary
109,2023-04-18 10:37:44,306秒,样本服务,,58.20.91.23(湖南-长沙),35,36,2,64,64,5,3,4,5,1,1,1,0,1,0,0,1,0,0,3,3,3,2,3,5,5,3,3,4,21,5,5,4,5,3,5,5,3,5,5,3,5,5,5,5,3,3,1,5,10,5,5,3,3,4,5,1,29,1,7,1,5,1,3,4,414,306.0,5,1
111,2023-04-18 10:37:55,422秒,样本服务,,14.119.106.69(广东-广州),28,41,2,12,19,5,4,4,4,1,1,0,0,0,0,0,0,0,0,5,5,2,2,3,4,4,5,4,5,10,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,10,4,4,5,3,2,5,1,36,1,6,1,4,1,4,4,306,422.0,2,1
112,2023-04-18 10:37:59,318秒,样本服务,,117.154.104.248(湖北-武汉),36,49,1,60,63,4,5,3,5,1,1,0,0,0,0,0,1,0,0,5,5,4,3,4,4,5,4,3,4,16,4,3,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,1,5,16,5,4,3,2,3,4,2,20,1,6,6,5,1,4,4,416,318.0,3,1
114,2023-04-18 10:38:02,427秒,样本服务,,180.119.146.44(江苏-扬州),37,43,3,5,10,4,5,4,3,0,1,0,0,1,0,0,0,0,0,1,4,4,5,3,4,4,2,4,4,21,4,4,3,4,4,4,3,4,4,4,5,4,4,4,4,4,3,4,2,11,4,4,3,4,3,4,1,35,1,2,1,4,1,2,2,308,427.0,2,1
115,2023-04-18 10:38:08,316秒,样本服务,,112.224.75.50(山东-青岛),37,39,2,6,14,4,5,4,4,1,1,1,0,1,0,1,1,0,0,5,5,3,3,4,4,5,4,5,4,19,5,5,5,5,4,5,4,4,5,4,4,4,4,4,5,4,4,4,2,13,4,4,3,3,4,4,2,33,1,4,1,5,1,4,3,320,316.0,6,1
116,2023-04-18 10:38:11,399秒,样本服务,,42.239.123.16(河南-商丘),17,20,2,3,6,4,4,5,3,0,1,0,0,1,0,0,0,0,0,1,4,4,2,4,4,5,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,3,4,6,2,2,4,4,4,4,1,31,1,2,1,4,1,3,4,240,399.0,2,1
117,2023-04-18 10:38:19,535秒,样本服务,,27.156.228.166(福建-宁德),40,50,2,15,25,5,4,5,5,0,1,0,0,1,0,0,0,0,0,2,5,3,4,5,5,5,3,4,5,20,4,5,3,5,4,5,5,4,5,5,4,5,5,4,5,4,4,3,3,20,3,4,3,3,4,5,1,35,1,5,1,5,1,4,3,369,535.0,2,1
118,2023-04-18 10:38:22,524秒,样本服务,,14.18.122.182(广东-广州),25,20,2,10,6,4,2,4,5,1,1,0,0,0,0,0,0,0,0,5,5,2,1,5,5,2,1,5,5,15,5,5,2,4,4,5,5,4,2,2,5,5,4,5,5,2,4,1,5,10,5,4,2,2,5,5,2,55,1,7,1,4,1,4,4,286,524.0,2,1
120,2023-04-18 10:38:40,366秒,样本服务,,120.229.6.19(广东-深圳),45,35,2,15,10,4,3,2,3,1,1,0,0,0,0,0,1,0,0,3,4,3,2,4,5,3,4,3,5,30,5,4,3,5,4,5,3,3,3,4,4,4,4,3,4,3,3,2,4,30,3,4,4,3,4,5,2,30,1,4,2,4,1,4,4,335,366.0,3,1
121,2023-04-18 10:38:42,546秒,样本服务,,223.104.60.135(广东-广州),45,45,2,10,10,4,3,4,4,1,1,0,0,0,0,0,1,0,0,5,4,2,2,2,5,3,4,4,5,15,3,4,3,5,4,3,5,4,4,4,3,4,4,5,4,3,3,2,5,15,4,4,3,5,3,4,2,30,1,3,1,5,1,3,4,313,546.0,3,1
122,2023-04-18 10:38:51,435秒,样本服务,,39.144.154.201(江苏-无锡),35,20,2,15,5,4,5,4,4,1,0,0,0,0,0,0,1,0,0,1,4,2,3,3,5,5,3,4,5,20,5,3,2,4,4,4,3,5,4,4,3,4,5,4,4,3,3,1,5,15,5,5,3,4,4,5,1,36,1,7,1,5,1,4,4,295,435.0,2,1
123,2023-04-18 10:38:57,742秒,样本服务,,117.63.48.7(江苏-常州),15,16,2,3,4,4,3,2,4,1,1,0,0,0,0,0,1,0,0,3,3,4,4,2,4,3,4,3,3,15,5,5,3,5,4,3,4,5,4,5,4,3,4,4,4,5,3,1,4,16,4,4,3,3,5,5,2,35,1,3,1,5,1,4,4,248,742.0,3,1
124,2023-04-18 10:38:57,994秒,样本服务,,222.222.233.60(河北-邯郸),36,47,3,10,15,4,4,5,4,1,1,0,0,1,0,0,1,0,0,1,5,2,2,2,2,2,4,2,4,20,5,4,3,5,4,5,3,4,5,5,4,5,4,5,5,3,4,2,5,20,4,4,5,5,4,5,2,35,1,3,2,5,1,2,4,334,994.0,4,1
125,2023-04-18 10:39:34,415秒,样本服务,,183.202.46.66(山西-长治),30,51,3,6,23,4,5,3,5,1,1,0,0,0,0,1,1,0,0,2,4,5,2,4,4,2,3,5,4,10,5,5,3,4,4,3,5,3,4,3,4,4,3,4,3,5,3,2,4,12,4,5,2,3,4,5,2,24,1,4,1,5,1,2,4,302,415.0,4,1
126,2023-04-18 10:39:39,455秒,样本服务,,218.57.171.142(山东-潍坊),29,40,3,11,19,4,3,3,3,1,1,0,0,0,0,0,0,0,0,3,4,2,2,3,4,4,4,4,5,14,5,4,4,5,4,3,5,5,3,4,4,5,5,4,4,4,4,1,4,14,2,2,4,2,4,5,1,49,1,3,2,4,1,4,4,319,455.0,2,1
127,2023-04-18 10:39:47,497秒,样本服务,,120.85.112.40(广东-广州),35,40,2,56,50,4,5,3,4,1,1,1,1,1,1,0,1,0,0,3,2,4,4,4,3,4,3,4,4,11,2,3,4,2,1,1,1,1,1,2,3,4,1,2,3,4,3,4,1,12,4,3,4,3,4,4,2,24,1,3,2,5,1,3,4,343,497.0,7,1
128,2023-04-18 10:39:57,482秒,样本服务,,39.144.187.90(北京-北京),37,47,2,34,35,5,4,5,4,1,1,0,0,1,1,1,1,0,0,3,5,3,3,5,5,4,5,4,5,18,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,24,5,4,3,4,4,5,2,27,1,4,1,4,1,4,4,380,482.0,6,1
130,2023-04-18 10:40:22,452秒,样本服务,,36.134.37.7(上海-上海),22,32,2,23,23,4,5,4,4,1,1,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,5,5,5,32,4,4,3,3,4,3,4,4,3,3,4,3,4,4,4,4,2,1,1,23,4,5,4,4,5,4,2,25,1,6,2,5,1,4,4,328,452.0,2,1
131,2023-04-18 10:40:27,392秒,样本服务,,111.113.171.204(宁夏-银川),21,29,2,4,11,5,5,4,5,1,1,0,0,0,0,0,1,0,0,3,5,1,2,4,5,5,2,5,5,5,5,5,4,5,5,5,5,3,5,4,2,5,5,5,4,3,2,2,4,5,5,4,5,5,4,5,1,33,1,3,1,5,1,4,4,269,392.0,3,1
132,2023-04-18 10:40:45,1038秒,样本服务,,111.75.192.2(江西-南昌),20,30,2,5,10,4,5,3,4,0,1,1,0,0,0,0,1,0,0,5,4,2,3,2,4,5,4,5,3,15,5,4,3,4,3,4,3,4,3,4,4,4,5,5,4,3,4,1,4,20,3,4,4,5,3,4,2,28,1,4,1,5,1,4,4,272,1038.0,3,1
133,2023-04-18 10:40:58,545秒,样本服务,,117.151.251.92(湖北-恩施),40,37,2,10,14,5,4,4,4,0,1,0,0,0,0,0,1,0,0,1,2,3,2,4,4,5,5,4,4,20,5,3,3,5,3,5,4,2,4,4,3,4,4,5,4,4,4,5,3,20,4,4,3,3,2,4,1,27,1,5,1,4,1,4,4,314,545.0,2,1
135,2023-04-18 10:41:04,506秒,样本服务,,27.128.19.240(河北-石家庄),30,35,2,11,15,4,4,5,4,1,1,0,0,0,0,0,1,0,0,5,4,2,2,3,5,4,4,5,4,16,5,4,4,5,4,3,4,4,3,4,4,4,4,4,3,3,4,2,4,16,4,4,3,4,4,5,2,31,1,5,1,5,1,4,4,302,506.0,3,1
136,2023-04-18 10:41:23,628秒,样本服务,,112.224.22.117(山东-济南),37,55,2,20,30,4,4,5,5,1,1,0,0,1,0,0,1,0,0,3,3,2,2,2,4,5,4,5,4,24,4,4,2,5,5,5,4,3,2,3,4,5,5,4,4,3,5,2,5,20,3,4,3,3,4,5,1,33,1,5,1,5,1,4,4,366,628.0,4,1
137,2023-04-18 10:41:34,503秒,样本服务,,120.243.176.221(安徽-淮北),40,40,2,20,20,5,4,5,4,1,1,0,0,0,0,0,0,0,0,3,4,4,5,3,5,5,5,4,4,30,5,5,3,4,4,5,4,3,4,3,4,5,4,5,5,4,4,4,3,20,4,4,5,5,5,5,2,38,1,2,2,4,1,2,4,373,503.0,2,1
138,2023-04-18 10:42:15,517秒,样本服务,,123.115.217.121(北京-北京),55,45,2,14,8,5,4,5,5,1,1,0,1,0,0,0,0,0,0,2,4,2,2,5,5,5,3,4,5,14,4,5,5,5,4,4,2,3,4,4,3,5,4,5,5,4,3,2,4,16,4,3,4,4,2,5,2,25,1,5,1,5,1,4,4,330,517.0,3,1
139,2023-04-18 10:42:38,598秒,样本服务,,220.195.105.54(浙江-温州),50,40,2,15,5,4,5,4,4,1,1,0,0,1,0,0,1,0,0,5,4,3,3,2,3,5,5,4,4,20,4,5,3,4,5,5,4,3,4,4,5,4,5,4,4,3,4,3,4,20,4,3,3,2,5,5,2,33,1,4,1,5,1,4,4,334,598.0,4,1
140,2023-04-18 10:42:40,543秒,样本服务,,120.233.53.15(广东-深圳),40,46,2,18,20,3,4,5,3,1,1,1,0,1,0,1,1,0,0,5,4,3,3,4,4,5,4,5,4,24,5,4,3,4,5,3,4,5,4,5,4,5,4,5,4,5,4,3,4,25,4,5,3,5,4,3,2,38,1,3,2,3,1,2,4,368,543.0,6,1
141,2023-04-18 10:42:47,593秒,样本服务,,222.215.172.58(四川-广元),27,31,2,18,21,4,3,4,4,1,1,0,0,0,0,0,0,0,0,1,3,2,2,1,4,3,4,3,4,30,4,4,3,4,3,4,4,3,3,3,3,4,4,4,4,3,3,2,4,30,4,3,3,2,3,4,1,38,1,5,2,5,1,4,3,323,593.0,2,1
142,2023-04-18 10:42:51,1357秒,样本服务,,120.82.182.60(广东-江门),45,60,2,10,20,5,3,5,4,1,0,1,0,1,0,0,0,0,0,2,5,3,3,3,3,5,4,3,5,20,5,5,3,5,5,5,4,5,4,5,5,4,5,5,5,5,3,2,5,10,5,4,1,2,2,5,2,35,1,5,1,5,1,4,4,357,1357.0,3,1
143,2023-04-18 10:43:16,770秒,样本服务,,223.74.156.164(广东-深圳),34,46,2,13,17,5,4,3,5,1,1,0,0,1,0,0,1,0,0,3,4,2,1,4,5,3,4,4,5,14,5,4,3,4,5,4,5,4,3,3,4,5,3,4,4,3,3,2,4,16,5,5,3,3,4,5,2,36,1,6,1,4,1,4,4,324,770.0,4,1
145,2023-04-18 10:43:20,721秒,样本服务,,112.36.6.234(山东-滨州),41,58,2,47,57,4,3,2,3,1,1,1,1,1,1,0,0,0,0,2,3,2,1,2,4,5,4,3,4,40,4,4,5,4,5,4,3,5,3,4,5,4,5,4,5,3,4,1,4,41,4,3,2,1,4,5,1,28,1,5,1,6,1,4,4,449,721.0,6,1
146,2023-04-18 10:43:23,651秒,样本服务,,180.141.123.20(广西-北海),34,35,3,12,12,4,5,5,5,1,1,0,0,1,0,1,1,0,0,5,4,2,1,4,4,5,5,4,4,21,4,5,4,4,4,3,4,5,5,4,4,5,5,5,5,4,5,2,4,9,5,5,4,5,5,4,2,30,1,6,1,5,1,4,4,316,651.0,5,1
147,2023-04-18 10:43:37,1376秒,样本服务,,106.119.56.106(河北-唐山),26,45,2,15,21,5,3,4,5,1,1,0,0,1,0,0,0,0,0,2,5,2,2,4,5,5,2,3,5,10,5,5,5,4,3,5,4,5,5,4,4,5,5,4,4,4,5,2,4,10,4,5,3,2,3,4,1,31,1,3,1,5,1,4,2,313,1376.0,3,1
148,2023-04-18 10:43:46,715秒,样本服务,,116.29.11.17(广东-阳江),25,20,2,35,30,3,3,4,4,1,1,0,0,0,0,0,1,0,0,3,2,2,3,2,5,5,4,4,5,20,5,5,3,4,5,4,4,3,3,3,4,4,4,4,3,3,3,2,5,15,4,4,3,3,3,5,2,24,1,2,1,5,1,3,4,310,715.0,3,1
149,2023-04-18 10:43:48,765秒,样本服务,,183.197.235.251(河北-沧州),37,46,2,12,20,4,3,4,3,1,1,0,0,1,1,0,1,0,0,1,4,4,3,2,4,3,3,4,5,5,4,2,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4,2,4,11,3,3,4,4,4,4,2,29,1,6,1,4,1,4,3,302,765.0,5,1
151,2023-04-18 10:44:24,771秒,样本服务,,116.7.98.17(广东-深圳),55,35,2,20,9,5,3,4,5,1,1,1,0,1,0,0,0,0,0,5,4,5,2,1,2,5,3,4,2,16,4,3,5,2,4,4,1,3,3,4,5,3,5,5,4,3,5,1,5,20,2,4,5,3,4,5,1,31,1,4,1,5,1,3,4,325,771.0,4,1
152,2023-04-18 10:44:47,1415秒,样本服务,,59.42.37.112(广东-广州),25,40,2,10,20,4,3,4,4,0,1,0,0,0,0,0,1,0,0,1,2,4,3,2,4,5,3,4,4,15,5,4,4,4,3,3,4,4,3,4,4,5,5,4,4,5,4,2,4,10,3,3,4,2,5,5,2,32,1,4,1,5,2,4,4,297,1415.0,2,1
153,2023-04-18 10:44:51,657秒,样本服务,,124.226.241.87(广西-南宁),15,20,2,5,10,4,2,3,4,1,1,0,0,1,0,0,0,0,0,3,3,4,4,2,5,3,4,4,5,48,4,4,3,3,4,5,4,3,4,2,4,5,3,4,5,4,4,1,4,20,3,4,4,4,5,5,2,30,1,7,1,5,1,4,4,292,657.0,3,1
154,2023-04-18 10:45:16,763秒,样本服务,,120.209.85.3(安徽-黄山),15,21,2,30,32,3,4,3,3,1,1,0,0,0,0,0,1,0,0,5,5,2,1,3,4,2,4,3,2,20,5,4,3,4,4,3,4,5,3,3,5,4,4,3,4,5,4,3,3,30,4,2,4,3,4,5,2,29,1,4,2,5,1,3,3,313,763.0,3,1
155,2023-04-18 10:45:53,315秒,样本服务,,183.46.111.11(广东-汕头),20,25,2,10,15,4,4,5,4,1,1,1,0,0,0,0,0,0,0,5,4,5,4,4,4,4,5,4,4,30,4,5,4,4,4,5,4,4,4,4,4,4,5,4,5,5,4,2,5,25,3,3,4,4,5,4,1,28,1,3,1,4,1,1,3,313,315.0,3,1
157,2023-04-18 10:48:17,919秒,样本服务,,221.192.180.137(河北-未知),30,35,2,8,12,5,5,3,5,1,1,0,0,1,0,0,1,0,0,1,4,3,5,5,4,4,5,5,5,10,5,4,5,5,5,3,5,5,4,5,4,5,5,5,5,5,4,4,2,10,2,2,4,4,4,5,2,33,1,4,2,5,1,3,4,304,919.0,4,1
160,2023-04-18 10:51:22,792秒,样本服务,,59.36.147.54(广东-深圳),54,51,3,67,65,4,3,3,3,1,1,0,0,0,0,0,0,0,0,4,4,2,2,3,4,4,5,4,3,33,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,32,3,3,4,4,4,4,2,34,1,6,2,4,1,4,4,474,792.0,2,1
162,2023-04-18 10:53:46,1317秒,样本服务,,117.136.31.186(广东-广州),33,24,2,6,4,5,3,4,5,1,1,0,0,1,0,0,1,0,0,3,4,5,2,4,5,5,3,4,5,10,4,5,5,4,4,4,5,3,3,3,4,4,5,4,4,5,3,2,4,5,4,4,3,3,4,5,2,35,1,5,1,5,1,4,4,271,1317.0,4,1
164,2023-04-18 10:54:25,1460秒,样本服务,,36.153.130.252(江苏-南通),14,14,2,21,21,5,3,4,4,1,1,0,0,0,1,1,1,0,0,1,4,3,2,5,4,4,5,3,4,14,5,4,3,4,5,5,5,4,5,4,5,4,5,4,5,3,4,1,5,13,3,4,4,3,2,5,1,34,1,4,1,2,1,1,2,284,1460.0,5,1
165,2023-04-18 10:54:51,1394秒,样本服务,,220.196.193.27(上海-上海),30,35,2,10,15,4,5,4,4,1,1,0,0,0,0,0,1,0,0,5,4,1,2,1,5,4,4,3,3,20,3,5,4,4,5,5,4,1,4,3,4,4,5,5,4,3,4,2,4,20,3,3,5,4,5,5,2,32,1,5,1,5,1,3,3,306,1394.0,3,1
167,2023-04-18 10:55:11,1276秒,样本服务,,111.227.233.213(河北-秦皇岛),20,24,2,6,8,4,3,2,4,1,0,1,1,0,0,0,0,0,0,2,4,5,5,4,4,5,4,4,5,9,4,3,3,4,3,5,4,2,3,4,5,4,5,4,4,3,2,1,5,13,3,2,4,5,4,5,1,42,1,3,1,5,1,4,4,268,1276.0,3,1
168,2023-04-18 10:56:14,1422秒,样本服务,,60.29.127.110(天津-天津),86,88,2,18,11,4,2,3,3,0,1,0,0,0,0,0,1,0,0,3,4,3,3,2,4,4,3,4,4,23,4,4,3,4,5,3,4,5,5,4,4,4,4,3,4,4,4,2,4,23,4,4,3,4,4,3,2,29,1,3,1,5,1,2,2,419,1422.0,2,1
169,2023-04-18 10:56:17,575秒,样本服务,,223.104.63.26(广东-深圳),30,40,2,4,8,4,5,4,5,1,1,0,0,1,0,0,1,0,0,3,4,2,1,1,4,5,4,4,5,10,4,5,4,5,4,4,5,4,3,4,4,5,4,5,4,4,5,3,4,10,5,4,4,3,5,4,2,32,1,6,1,6,1,4,4,289,575.0,4,1
171,2023-04-18 11:02:20,671秒,样本服务,,223.95.51.245(浙江-金华),38,46,2,8,13,4,3,4,4,1,1,0,0,1,0,0,0,0,0,5,3,2,2,4,3,4,4,4,3,11,4,4,3,5,4,3,3,4,4,4,4,3,4,5,4,3,4,2,4,13,3,4,4,5,3,4,1,32,1,6,1,5,1,4,4,301,671.0,3,1
178,2023-04-18 17:41:41,364秒,样本服务,,113.87.82.52(广东-深圳),32,35,2,13,16,4,3,3,4,1,1,0,0,0,0,0,1,0,0,5,4,3,2,3,5,5,4,4,3,36,4,4,4,4,5,3,4,4,4,3,4,5,3,4,4,3,3,2,4,36,4,3,3,4,4,4,2,31,1,7,1,5,1,4,4,341,364.0,3,1
179,2023-04-18 17:43:53,412秒,样本服务,,113.15.122.206(广西-玉林),30,30,2,10,10,5,3,4,4,1,1,0,0,1,0,0,1,0,0,3,3,2,3,2,2,4,3,5,4,15,5,5,5,5,5,2,2,5,5,5,5,4,4,4,4,3,4,4,2,5,4,3,2,2,2,5,1,66,1,5,4,5,1,4,4,308,412.0,4,1
180,2023-04-18 17:45:31,412秒,样本服务,,223.104.3.203(北京-北京),50,63,2,22,27,5,4,4,3,0,1,0,0,0,0,0,1,0,0,1,4,2,2,5,5,4,4,5,4,15,4,2,4,5,5,4,5,4,3,4,5,4,5,4,5,4,3,2,5,15,3,5,4,4,5,4,2,29,1,5,1,6,1,4,3,376,412.0,2,1
181,2023-04-18 17:45:33,330秒,样本服务,,223.104.1.227(广东-肇庆),40,60,2,25,35,5,3,4,4,0,1,1,0,1,0,0,0,0,0,2,4,1,3,3,3,5,5,4,4,20,5,4,3,5,3,5,4,5,3,4,5,4,5,4,5,4,5,1,5,15,3,3,2,1,3,5,2,35,1,4,1,5,1,4,4,376,330.0,3,1
182,2023-04-18 17:46:00,328秒,样本服务,,106.120.207.146(北京-北京),60,70,2,20,30,5,3,3,4,0,1,0,0,0,0,0,0,0,0,5,5,3,2,2,4,3,4,4,4,10,3,2,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,2,5,10,3,3,4,3,3,5,2,36,1,6,1,5,1,4,4,363,328.0,1,1
184,2023-04-18 17:46:28,548秒,样本服务,,27.191.227.234(河北-唐山),15,20,2,5,10,4,5,3,4,0,1,1,0,0,0,0,0,0,0,5,4,2,2,1,5,4,3,5,4,10,4,4,3,4,2,5,4,3,3,2,3,4,4,5,4,4,3,2,5,5,4,5,4,3,4,5,2,43,1,5,2,6,1,4,4,249,548.0,2,1
187,2023-04-18 17:47:32,721秒,样本服务,,113.116.184.143(广东-深圳),30,35,3,45,48,4,5,4,5,0,1,0,0,0,0,0,0,0,0,5,5,2,1,4,5,5,4,4,5,7,4,5,4,5,5,4,5,4,5,5,4,5,4,4,4,4,5,1,5,10,4,4,5,5,4,5,1,24,1,6,1,4,1,4,4,363,721.0,1,1
189,2023-04-18 17:48:07,385秒,样本服务,,116.27.58.7(广东-茂名),25,22,2,7,5,5,4,4,5,1,1,0,0,0,0,0,1,0,0,5,5,2,2,4,4,5,4,4,5,8,5,5,3,5,4,5,5,5,4,4,5,4,4,4,5,5,3,3,4,6,5,4,4,4,5,5,1,30,1,6,1,5,1,4,4,267,385.0,3,1
190,2023-04-18 17:48:48,773秒,样本服务,,223.104.63.188(广东-深圳),25,20,3,15,10,5,5,5,4,0,1,0,0,0,0,0,0,0,0,5,5,1,1,5,5,5,1,5,5,5,5,5,5,5,4,5,5,1,5,5,5,5,5,5,5,5,4,1,5,30,3,3,2,2,4,5,1,28,1,6,1,5,1,4,4,291,773.0,1,1
192,2023-04-18 17:48:59,312秒,样本服务,,115.199.105.235(浙江-杭州),31,45,2,8,19,4,3,4,2,1,1,0,0,0,0,0,1,0,0,1,4,3,2,3,4,5,3,5,5,31,4,4,3,4,4,4,4,2,3,4,4,5,4,4,4,5,4,2,4,36,3,4,5,4,5,5,2,27,1,5,1,5,1,4,4,344,312.0,3,1
194,2023-04-18 17:49:18,582秒,样本服务,,113.214.179.144(浙江-杭州),26,45,1,19,42,3,5,3,3,1,1,0,0,1,1,0,0,0,0,3,3,5,4,5,3,5,1,4,3,28,3,5,3,3,5,3,1,3,3,3,4,2,3,4,3,3,5,3,3,24,3,5,4,1,3,4,2,27,1,6,1,5,1,4,4,342,582.0,4,1
195,2023-04-18 17:49:33,345秒,样本服务,,111.20.182.26(陕西-渭南),27,30,2,4,5,4,2,5,4,1,0,1,0,1,1,0,0,0,0,3,4,5,2,2,4,3,5,5,4,20,5,4,4,5,4,5,4,5,3,4,5,4,4,5,4,4,3,3,4,21,4,5,3,4,3,4,1,41,1,3,2,5,1,4,4,301,345.0,4,1
197,2023-04-18 17:49:56,336秒,样本服务,,223.104.41.83(北京-北京),30,45,1,10,15,4,5,5,4,1,1,0,0,0,0,0,0,0,0,1,4,2,2,4,4,4,4,4,5,15,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,3,4,1,4,15,4,5,3,3,3,5,2,26,1,5,1,5,1,4,4,307,336.0,2,1
198,2023-04-18 17:50:09,863秒,样本服务,,182.150.124.240(四川-成都),30,30,2,10,10,5,5,3,4,1,1,0,0,0,0,0,0,0,0,3,4,3,3,2,3,5,3,3,4,5,4,5,3,4,5,3,4,4,5,3,4,3,4,3,4,4,3,2,4,10,3,3,3,2,2,5,2,35,1,4,3,5,1,4,4,268,863.0,2,1
199,2023-04-18 17:50:28,313秒,样本服务,,117.136.45.68(江苏-南京),45,51,2,10,17,4,5,2,5,1,0,0,0,0,0,0,1,0,0,5,4,3,2,1,5,5,3,4,5,5,4,5,4,5,3,5,4,1,4,5,3,4,5,4,4,3,5,2,4,5,4,5,1,1,3,5,2,31,1,7,1,5,1,4,4,307,313.0,2,1
200,2023-04-18 17:51:13,777秒,样本服务,,118.113.113.62(四川-成都),30,44,3,10,18,5,4,3,4,1,1,0,0,0,0,0,1,0,0,3,4,2,1,2,2,4,5,5,4,15,4,4,5,4,4,3,4,4,4,4,4,2,5,4,4,4,5,3,4,20,4,5,2,3,2,5,2,31,1,6,1,5,1,3,4,311,777.0,3,1
204,2023-04-18 17:51:55,481秒,样本服务,,1.50.74.85(宁夏-银川),41,50,2,10,15,3,2,4,2,1,1,0,0,1,0,0,0,0,0,1,5,2,3,2,5,4,3,4,3,10,4,4,3,3,5,3,4,3,4,4,4,5,3,4,4,3,4,2,4,10,3,4,2,3,2,5,1,37,2,2,1,5,1,4,4,306,481.0,3,1
205,2023-04-18 17:51:55,681秒,样本服务,,119.184.33.126(山东-德州),20,20,2,8,8,4,3,4,3,1,1,0,0,1,0,0,0,0,0,3,3,2,2,1,4,4,3,4,4,5,5,5,2,4,4,5,4,3,4,4,4,5,4,4,4,4,4,4,2,5,3,3,3,3,4,4,1,35,1,2,1,5,1,4,4,239,681.0,3,1
206,2023-04-18 17:52:11,308秒,样本服务,,223.104.39.110(北京-北京),30,35,2,40,45,3,3,4,4,0,1,0,0,1,0,0,1,0,0,5,4,2,2,2,5,4,3,3,4,25,5,5,3,4,5,3,5,4,4,4,4,4,5,4,4,4,4,1,5,15,4,3,3,4,4,5,2,32,1,6,1,5,1,4,4,367,308.0,3,1
209,2023-04-18 17:53:25,716秒,样本服务,,112.12.173.168(浙江-温州),23,28,2,4,8,4,3,4,3,1,1,1,0,0,0,0,1,0,0,3,3,2,3,2,5,5,3,3,4,12,4,5,3,5,4,3,5,4,4,2,4,4,5,4,3,2,4,1,5,6,4,5,3,4,4,5,1,31,1,4,1,6,1,4,4,254,716.0,4,1
211,2023-04-18 17:53:42,311秒,样本服务,,60.168.45.246(安徽-合肥),35,53,2,8,21,4,5,3,4,1,1,1,0,1,0,0,1,0,0,5,4,5,2,4,4,3,5,4,4,12,4,4,3,4,4,4,5,4,4,3,5,4,4,3,4,4,4,2,4,10,5,5,3,4,4,5,1,29,1,3,2,6,1,4,4,320,311.0,5,1
212,2023-04-18 17:53:50,346秒,样本服务,,106.121.176.65(北京-北京),62,62,1,39,45,5,2,3,4,1,1,0,0,1,0,0,1,0,0,1,4,2,1,2,5,4,3,2,5,30,5,2,4,4,5,5,4,4,1,4,2,5,3,3,4,3,4,1,5,30,3,4,5,2,4,5,2,30,1,6,2,6,1,4,4,433,346.0,4,1
214,2023-04-18 17:53:54,534秒,样本服务,,43.225.208.150(黑龙江-哈尔滨),25,25,3,10,10,4,3,4,4,0,1,0,0,0,0,0,1,0,0,3,3,2,2,1,4,5,4,4,5,14,3,5,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,2,5,15,4,4,3,5,5,5,1,58,1,2,1,2,1,4,4,301,534.0,2,1
215,2023-04-18 17:53:57,531秒,样本服务,,139.215.45.203(吉林-长春),50,55,2,16,18,3,4,3,5,1,1,1,0,0,0,0,0,0,0,2,3,2,4,4,5,5,3,4,2,10,4,5,4,5,4,4,3,2,5,3,4,5,5,4,4,3,3,1,5,10,5,3,2,4,5,5,2,31,1,4,1,4,1,4,4,336,531.0,3,1
